id,text
1265574551871787016,"@DannyZuker @StreetRat29 Trump is a murderer, he has been lying from day one. He knew the effects of Covid-19 on Ja… https://t.co/7kV68DxPA6"
1265574552387665920,INTERPOL gathers regional policing bodies to discuss COVID-19 security challenges https://t.co/NgaOQXTDRS https://t.co/bPUogw56Xt
1265574553914347521,"Parliament lied, 2 MPs have indeed tested positive for Covid-19 – Muntaka Mubarak (VIDEO) https://t.co/HKn8KEcY7w"
1265574553822076935,@christufton @christufton @DrShaneAlexis COVID-19 is a political weapon to spread propaganda and misinformation by… https://t.co/YcJb6oYtYi
1265574555113971716,RT @OfficialAyodele: Post COVID-19 learning driven by technology and innovation will place children from low income countries behind #Inclu…
1265574554421821442,"COVID-19 cases in the Philippines now at 15,049, May 27, after recording 380 new cases—higher than yesterday's 350.… https://t.co/0LlN7NYKJo"
1265574558532349952,"RT @kristinesabillo: Did you know that of yesterday's 350 new COVID-19 cases: 247 came from NCR &amp; 27 are Filipino repatriates?Meanwhile, 18…"
1265574558976954368,"Parliament lied, 2 MPs have indeed tested positive for Covid-19 – Muntaka Mubarak (VIDEO) https://t.co/G1jVE57iVK"
1265574560772042754,"[News] COVID-19 appears to have taken different pathway in Africa, says WHO https://t.co/1SGH0Hlm3R"
1265574561170493442,Volunteers will be Thanked! Even Though #dumfriesandgalloway VOscars Ceremony Cancelled Due to COVID-19 https://t.co/ROFuDQg6q6
1265574562311307267,UPDATE: Study Finds Just 1.8% of US Population is in Nursing Homes But Tallied Over 42% of All US COVID-19 Deaths -… https://t.co/xeWGmYj7As
1265574561849933828,"The coming of Covid-19 has changed how people around the world relate. Offices have been shut down, businesses clos… https://t.co/PBY972HOHc"
1265574564316266497,"RT @GlennnRoss: Am I the only one that has noticed that the Democrats have flubbed the response to COVID-19 far, far worse than the Republi…"
1265574566174363648,"RT @radionz: The only remaining person in hospital with Covid-19 in New Zealand has been discharged.

There are now no people in hospital w…"
1265574566694453253,RT @gina_scooter: Rather than framing this as the hairstylist individual actions exposing 140 people maybe point out the state re opening l…
1265574566618857477,@AashishVashist7 @ChouhanShivraj In this situation of covid-19 mp government wants to conduct exams and calling all… https://t.co/ubVrjUG1KD
1265574567927525382,RT @devisridhar: 'at no stage were scientists dictating the policy decisions that have left the UK with the highest number of fatalities fr…
1265574568527302661,"RT @vicksiern: 2 to 3 weeks ago, the CDC predicted that there would be 3,000 deaths of Covid-19 per day in America. BIG TIME WRONG!  Did th…"
1265574568925806596,‘We in Ontario are flying blind.’ How top minds teamed up to give us the COVID-19 data the province couldn’t https://t.co/OOrY9pOgP8
1265574570389635079,"RT @IamMahak25: “In this sea of contradicting and confusing views, the challenge Covid-19 poses to the nation and what the Modi government…"
1265574571404640256,RT @cjwerleman: The world has overlooked the fact that India's repressive moves in Kashmir during the past 9 months have destroyed the terr…
1265574572201476096,City-run long-term-care homes have seen fewer COVID-19 deaths. Are staff wages the reason? https://t.co/d5W7A8Mwil
1265574575271817218,"@michaeltanchum Thanks for the update Mr. Tanchum. As you may remember you wrote an article called ""Turkey facing 3… https://t.co/2o0KVp4VS8"
1265574576936935426,“Under such circumstances with COVID -19 Virus COVID-19 Precautionary Measures upper management; prioritize your he… https://t.co/V2wsBIuMRb
1265574578597834756,@coughlthom Question: how much more likely are you to know someone who's had Covid-19 than you are to know someone… https://t.co/y4zrxwtbR8
1265574578912407552,More schools in Western Cape suspected of having Covid-19 positive staff https://t.co/vkW3FqR8vi
1265574579243749377,"RT @OzraeliAvi: Expert says China may have used coronavirus to ""even the playing field"" on the world stage.

If he’s right and COVID-19 was…"
1265574580669857799,"RT @HornDiplomat: Over 115,000 confirmed #COVID19 cases on the African continent - with more than 46,000 recoveries &amp; 3,400 deaths. View co…"
1265574580766355469,RT @OldManFadhli: I'll say this again. Graduates are already industry ready. Its the industry that's not ready for us. So now they put the…
1265574582490222594,"RT @AAKASHSHAW9: Covid-19 crisis / Corona overshadowed on tea industry in Assam and Bengal, Rs 2100 crore l https://t.co/gBohGo1Tpf. #read…"
1265574582863499264,Switzerland first to release COVID-19 app using Apple and Google Exposure Notification API - via @9to5mac https://t.co/KPTlpFaj2L
1265574587183529986,"RT @MSF_USA: YOUR DONATION NEEDED: Right now, we’re responding to COVID-19 in over 70 countries, providing access to care for vulnerable pe…"
1265574587724705794,"Covid-19 Public Space Talk Series - II

""The Spatiality of the Social Implications in Architecture and Urbanism"" by… https://t.co/489ftEYjev"
1265574589410705408,"RT @Kelbawhom: At this stage of lockdown, where everything dissolves into a jumbled, nonsensical mess, I think that all we can do as indivi…"
1265574590618701824,"RT @klts0: So just came out of a talk called:  ""African Perspectives on COVID-19 and its Impacts"" given at a Harvard center - a story. http…"
1265574591365361664,Great story on the push for a temporary pay rise for care workers looking after clients with (or suspected of havin… https://t.co/xwgcAKDt4R
1265574591990247429,"RT @mohagirei: He said he doesn't believe in the existence of COVID-19 and I asked him to come let me take him to where they are.

Infact,…"
1265574592757850112,"RT @Ashu_FromIndia: In extraordinary and dangerous times like the Covid-19 challenge, when the livelihood of millions is abruptly cut, thos…"
1265574592745222145,"RT @staronline: Covid-19 update: Just 15 new cases, no new deaths
https://t.co/a0fV8wTtdg  https://t.co/a0fV8wTtdg"
1265574593139486721,"RT @medickinson: New Zealand just discharged its last COVID-19 patient from hospital today. 
❤️ living in a country that gave me transparen…"
1265574594137788418,"RT @beisgovuk: After consulting businesses, unions and safety experts, we've updated our COVID-19 secure guidance to help certain shops acr…"
1265574594838224899,RT @SadhguruJV: Handling locust menace needs a coordinated effort from all the affected states &amp; also with neighbouring nations. This can b…
1265574594909540354,RT @devisridhar: 'at no stage were scientists dictating the policy decisions that have left the UK with the highest number of fatalities fr…
1265574596994117633,"My Fight Against Covid-19 - Short video contest
Marian International Institute of Management in association with UN… https://t.co/beMyP2qL9s"
1265574598961172482,"RT @ScotCharityReg: In the second webinar in our 'Charities and Coronavirus' series, Head of Professional Advice and Intelligence Laura And…"
1265574599149981701,@JustinTrudeau Liar. You scum bags planned this COVID-19 operation.
1265574599993024514,"RT @eNCA: SA records 24,264 confirmed COVID-19 cases as death toll rises to 524

https://t.co/lxe3kkEQD0"
1265574600517222400,Covid-19 to drive €4bn loan losses in Irish banks https://t.co/PdAgUrzTzb via @IrishTimesBiz
1265574601876295681,Fighting Stigma :  Covid-19 pandemic a rare opportunity for India to showcase Ayurvedic medicine: The Statesman: Le… https://t.co/6EokKNwvEF
1265574601964355584,"RT @news_ghana: #Health #156 #6 COVID-19 cases in Ghana reach 6,964 with 156 new infections https://t.co/fhxMz86O1b https://t.co/5AdEdEkhwD"
1265574602148888579,"RT @Ashu_FromIndia: “In this sea of contradicting and confusing views, the challenge Covid-19 poses to the nation and what the Modi governm…"
1265574602400563202,"RT @jitu_vaghani: Aarogya Setu identified over 3,000 Covid-19 hotspots in 3-17 days ahead of time: @amitabhk87 

https://t.co/KFu7CL4myI

v…"
1265574602526294016,"RT @BeckTaylor: For instance, in Spokane County, a county with more than 520,000 residents, there are currently 3 COVID-19 hospitalizations…"
1265574603839111168,"RT @news_ghana: #Health #000 #8 Nigeria’s COVID-19 cases exceed 8,000 https://t.co/P4i0whmOHF https://t.co/wrCX3hgg8V"
1265574603474305024,"Covid-19 - Sufficient food and supply necessities, says Nanta https://t.co/3jFp6kVRyP https://t.co/IDvGNdv9IQ"
1265574603415486467,"Trending News -  Landscape Crew Safety From A Pandemic Hot Spot: As the US begins to reopen, our battle with COVID-… https://t.co/APqlyc2Ieq"
1265574604183162883,Great progress in our fight against Covid-19 - our patent-pending graphene/silver nanoparticle ink formulations are… https://t.co/4j17UTrff9
1265574604631875585,RT @gina_scooter: Rather than framing this as the hairstylist individual actions exposing 140 people maybe point out the state re opening l…
1265574605097504770,At least 10 Covid-19 vaccines are under development at the moment(WSJ)... human study for one already kicked off. It’s looking up folks...
1265574604862611456,"COVID-19 jumped out of the wood work and slammed the brakes on plenty of our collective plans, including the releas… https://t.co/mZQimBKevn"
1265574605802143748,"RT @news_ghana: #Health #077 #1 Mali reports 18 new cases of COVID-19 as tally rises to 1,077 https://t.co/fexWXBYX8F https://t.co/aVogQV3k…"
1265574606024433666,"RT @CultureLearning: What is Covid-19 teaching us? 
Paul Reeve, CEO of @intofilm_edu, a film learning organisation working across all four…"
1265574606292779008,"CDC says: More than 62,000 US health care professionals have had Covid-19 https://t.co/Du8r1U1Lq3 https://t.co/oVzoU8avYn"
1265574607286939648,"RT @tosinadeda: Take for example the preparedness of @followlasg for the Covid-19 pandemic. 

While others slept, Lagos already had an isol…"
1265574607278522369,Beware of false negatives in diagnostic testing of COVID-19 https://t.co/iuTd5ON57T via @HopkinsMedicine @EurekAlert
1265574608297758721,"COVID-19 in Malaysia : 7619 Cases, 6083 Healed, 115 Dead https://t.co/1ylU7i1XQ1"
1265574608360570882,French football fans who went to illegal match sought for Covid-19 testing https://t.co/Az0VBa3Jwa https://t.co/XxnTRebIKC
1265574609358815234,@BOdisciples @ReasonedUK @darrengrimes_ Good for you. Enjoy Australia. You must be relieved not to be in the UK any… https://t.co/AmSmDW4fT2
1265574609765773316,"The ANC government’s ability to 1. be on time and 2. stick to a time, is about as consistent as the position of a p… https://t.co/B6ioi0XGCf"
1265574610084540417,What's this pressing need of a Special Assembly session amid pandemic crisis? Even States which handled the covid-1… https://t.co/DynxvQQqcK
1265574610269069313,"RT @jentikhati: Lessons from COVID-19 :

1. Life is short
2. Jobs are temporary
3. Health is wealth
4. Always save money
5. We need God to…"
1265574610814349313,RT @YorkshireLady3: PM tells WHO chief: There must be an inquiry into origins of Covid-19  https://t.co/tyZoXrlXKk @MailOnline
1265574610822664193,Coffee Shops Rely on Online Orders Amid COVID-19 - https://t.co/guyiBA7ixc https://t.co/HUs2Y81zWj https://t.co/xO9v9M865n
1265574611456069635,"@MhnParee Thus, in view of the current crisis related to the Covid-19 Pandemic and the Lockdown, we are refraining… https://t.co/vF9BTTAklD"
1265574613335105536,"@HRDMinistry @ChouhanShivraj @PMOIndia @Lal_Ji_Tandon @GovernorMP @sajjanvermaINC @OfficeOfKNath @priyankagandhi 
R… https://t.co/UH5yXhA0fe"
1265574615897825281,RT @AlistairHaimes: In UK 0.6% of our population are in nursing homes but the residents are 38% of our deaths.
1265574616845647872,"Bikini Body Diet - Dua Lipa, Jason Derulo to star in Dubai-produced celebrity fundraiser for Covid-19 - Arab News… https://t.co/F4oqZTsMmV"
1265574618800312321,"RESOURCES FOR TEACHING MUSIC DURING THE TIME OF COVID-19
https://t.co/mK9vfp91Iy https://t.co/3SifnjJPsw"
1265574621803360264,Has anyone done or know of an active Global cyber security stats/mapping of Covid-19 attacks (malware/phishing etc)?
1265574623632072705,Should the eminent economists not tell the truth to the public that if the government borrows more from banks for C… https://t.co/NnGd6yGnNR
1265574624139632641,"@Engr_KASharma
Nation takes pride in PM Modi Ji's statesmanship while reject opposition &amp; pseudo Seculars leftists… https://t.co/dUGirdb6Vo"
1265574624911376385,"Rapid growth in PANDEMIC COVID-19 in Assam as figure crossing 704 this afternoon. 

Take care while shopping or mar… https://t.co/yqEw6DJMII"
1265574628795260931,"RT @FogimC: The Dragon Boat Festival is coming! We will close our office from Jun 25th to 28th, and reopen on June 29th. 
It's lucky that C…"
1265574629420253185,Here Are The 10 States Where The Share of COVID-19 Deaths Coming From Nursing Homes Are The Highest https://t.co/4KqVI1ooRC
1265574629776769024,"The next step is for the UNsecurityCouncil
#US#Germany to assure the immediate release of the NERA 10 and all South… https://t.co/4GW1llJJiW"
1265574630254948352,RT @FlyingWithSara: We are dying for leadership. https://t.co/YjtOCOQHYy
1265574630141673474,"Covid-19 is real, but not a death sentence. 

 #Takeresponsibility 
#Staysafe
@yemmy4theo
@apcyouthomoodua https://t.co/7nfb3u33r7"
1265574630842122240,Nice
1265574631852978177,Those held in the Covid-19  dirty prison in Cameroon are our leaders and those are the ones you need to dialogue with.
1265574633413267462,"RT @Lola19745: @tombradby @ITVJoel @itvnews @GMB please support 42,000 @British_Airways staff being fired &amp; 30,000 being rehired on a new c…"
1265574633782358017,"Their names again are #Tabe Ayuk #TassangWilfred#
Shufai Blaise who is very sick and undergoing torture and degradi… https://t.co/8boOKT7JQo"
1265574633492938752,@writerbob5 @JoeNJ65 @ChuckCallesto How incredibly foolish are you? Medical decisions aren't based on REPEATED reco… https://t.co/F5mNK8Vl4G
1265574634323394562,RT @cjwerleman: The world has overlooked the fact that India's repressive moves in Kashmir during the past 9 months have destroyed the terr…
1265574635376173056,RT @JulieLeask: The vaccination gap: what the evidence says on increasing uptake &amp; acceptance and what this means for a COVID-19 vaccine. M…
1265574635975987200,RT @gina_scooter: Rather than framing this as the hairstylist individual actions exposing 140 people maybe point out the state re opening l…
1265574637330665472,RT @FintechNewsHK: Fintech Funding Hitting Record Lows Amid COVID-19 Crisis https://t.co/RDNMij7fEX #fintech #covid19 #banking #payments #c…
1265574639604051968,"RT @adzrindanial_: Awani one tip, fear mongering and the spread of fear into the public is going against the ethics of journalism so please…"
1265574643563409411,"RT @medickinson: New Zealand just discharged its last COVID-19 patient from hospital today. 
❤️ living in a country that gave me transparen…"
1265574644402323458,We have a right to our privacy and Covid-19 does not change that 🙅‍♀️
1265574645060829185,"RT @marklutchman: If you can’t trust your state to correctly count COVID-19 deaths,

How can you trust them to correctly count mail-in vote…"
1265574645333397504,"RT @BarbaraHanratty: COVID-19 in 4 London care homes - pre-print study of 394 residents &amp; 70 staff -of the 40% infected, 43% asymptomatic,…"
1265574645761269762,"RT @AnimalsAus: The health risks of diseases like COVID-19 are not only due to wet markets, or wildlife consumption, but also crowded and o…"
1265574645970984960,"RT @SaleemFarrukh: Yes, there's fear all around. Fact: The Mortality Rate from COVID-19 in Pakistan remains low and hovers around the 30s h…"
1265574646994415622,"RT @joncoopertweets: We just passed the horrific milestone of 100,000 American deaths that resulted from Trump’s incompetent response to th…"
1265574647719919621,@CareSouthC Dr Michael Addison &amp; Pastor C Priester are leading a FREE COVID-19 drive thru testing Sat May 30 9AM -… https://t.co/59zYaA5xc7
1265574648663719936,"@politicalite @MauricePascoe This disgraceful threat has just justified, if more were needed, Cummings' view that h… https://t.co/yI2ar3A4X9"
1265574648428838916,"As a mark of respect to covid-19 frontline workers especially the health workers, police shopian today presented a… https://t.co/eCZUHOkI6h"
1265574649229967363,"AP COVID-19 tally surpasses 3,000 mark https://t.co/4gGwF2GnXi"
1265574649854857216,RT @079Kal: The car being locked wasn’t a issue lol
1265574650005905415,RT @MIRisingAction: VIDEO: @GovWhitmer Still Won't Answer Why Michigan Isn't Reporting COVID-19 Nursing Home Data https://t.co/uhNKK7SiOJ
1265574652425973761,RT @CentreEnvRights: “We call on our DFIs to play a positive role in our economic recovery from the impacts of the Covid-19 pandemic and en…
1265574652614770688,RT @AlistairHaimes: In UK 0.6% of our population are in nursing homes but the residents are 38% of our deaths. https://t.co/8dkKNfm323
1265574653013241856,RT @CjTelephone1: Dr. Kaufman is Censored and Lost His Job but He is Willing to Go to Jail to Resist: 'They Want To Genetically Modify Us W…
1265574652929290241,Colek ust @seinaskari
1265574653726199815,"will the two of you continue your plan to go to europe after COVID-19 ends? 

#BrightWinQnA @bbrightvc @winmetawin"
1265574654002987008,RT @Lili_Assaba: I wrote something on Covid-19 and Black geographies
1265574657761128449,RT @cardiffuni: Wales to play major role in national trial for COVID-19 vaccine: University’s @CTRCardiffUni part of Welsh collaboration.…
1265574658344194053,"RT @MrJeromeTrammel: Dear Minneapolis,

If you’re out in the streets by chance, make sure your mask is on to protect you from covid-19 of c…"
1265574658809749504,RT @heretosaveday07: This needs to be investigated for criminal negligence!!!!!     UPDATE: Study Finds Just 1.8% of US Population is in Nu…
1265574659736698880,Plant-Based Vaccine for COVID-19 Could Prevent Novel Coronavirus Spread - COVID-19 | @scoopit https://t.co/s8j3N303dH
1265574660269395968,CDC Confirms Extremely Low COVID-19 Death Rate https://t.co/yxmp6SRGA4
1265574662303551490,"RT @OzraeliAvi: Expert says China may have used coronavirus to ""even the playing field"" on the world stage.

If he’s right and COVID-19 was…"
1265574662815260674,RT @Quinnae_Moon: You are being set up to blame each other for the spread of COVID-19 to distract you from the deliberate failures of gover…
1265574664597889025,RT @079Kal: The car being locked wasn’t a issue lol https://t.co/fHwqRvO3Fu
1265574667647102976,"RT @radionz: The only remaining person in hospital with Covid-19 in New Zealand has been discharged.

There are now no people in hospital w…"
1265574669148659714,"RT @MadisonSedona: A year's worth of suicides last month bc of life destroying lock-down

👉Malignant moral narcissist👇 describes leftists w…"
1265574671019319297,3D Printing Rallies During COVID-19 https://t.co/GDK3iYKz6V https://t.co/hwq9spX2qJ
1265574671375884288,"RT @radionz: The only remaining person in hospital with Covid-19 in New Zealand has been discharged.

There are now no people in hospital w…"
1265574671854055431,"RT @RichieAllenShow: Heads Up. 328,000 alleged deaths from covid-19 globally. World population stands at 7.8 billion. So 0.004% of Populati…"
1265574672135061504,"The UN’s weather agency, the World Meteorological Organisation (WMO), warned that COVID-19 would amplify the health… https://t.co/DBlqimqQFq"
1265574672353103872,RT @wimblecomm: Do you want to get more involved in the #Merton community? Have you enjoyed seeing people work together during the Covid-19…
1265574672718090241,"RT @radionz: The only remaining person in hospital with Covid-19 in New Zealand has been discharged.

There are now no people in hospital w…"
1265574673007415297,RT @Official_mohnyc: So isolation center in Kano is empty.... They said the covid-19 patients went for Salah. NCDC how true??  😂💔
1265574673561108481,"RT @JamesPharma: Health sec @MattHancock alluded to the scheme in his #covid19 presser yesterday, saying the antiviral has show promising r…"
1265574674634866688,"RT @Hocainkhokhar: Let's retweet more &amp; more to support the teachers who are demanding to release the salary, Save families of teachers fro…"
1265574676161531904,"RT @GCISMedia: MEDIA ALERT: The NCCC media briefing on the regulations relating to the COVID-19 #Level3restrictions scheduled for today,27…"
1265574679294681091,RT @Article1066: Labour MP apologises for attending funeral during Covid-19 lockdoown https://t.co/92eV1hOpgH via @MailOnline
1265574680137695232,RT @OldManFadhli: I'll say this again. Graduates are already industry ready. Its the industry that's not ready for us. So now they put the…
1265574680469155842,"RT @medickinson: New Zealand just discharged its last COVID-19 patient from hospital today. 
❤️ living in a country that gave me transparen…"
1265574683308634120,ROAD TO 20K. G?
1265574683619057665,"RT @RossBarkan: That's the other horrible element of Andrew Cuomo's failed COVID-19 response. Had only a few thousand died, or even less, a…"
1265574684256612354,RT @NHSMillion: This is a video of Belgian healthcare staff turning their backs on the Prime Minister in protest following her handling of…
1265574685841993736,so this explains the discrepancy
1265574685430951936,#Covid19SA Gauteng Premier David Makhura and Health MEC Bandile Masuku are at the Sibanye Stillwater mine in Carlto… https://t.co/yROqXE8igz
1265574686328532993,"RT @adzrindanial_: Awani one tip, fear mongering and the spread of fear into the public is going against the ethics of journalism so please…"
1265574686378819586,"RT @tavleen_singh: Disease, death and now this. What a year!!! https://t.co/uL82sMlut8"
1265574686726946820,"RT @Our_DA: UIF has still not begun accepting Covid-19 Ters applications for May. When the benefit finally arrives, it will be too little t…"
1265574690103472134,"RT @EconomicTimes: 38 new #COVID19 positive cases and 15 patients treated/cured in #Uttarakhand today
Total number of positive cases in the…"
1265574690392866820,RT @OldManFadhli: I'll say this again. Graduates are already industry ready. Its the industry that's not ready for us. So now they put the…
1265574691303014400,"RT @Campaign4GenC: New blog post for International #ArtsEdWeek!

Check out this piece by Erica Pazur about the status of arts education ami…"
1265574691495952391,"RT @timesofindia: Watch | Amid Covid-19 crisis, farmers battle massive locust attack

#LocustAttack #Locustswarm https://t.co/qjiUztfFHI"
1265574692724903937,"RT @NBCNews: More than 62,000 doctors, nurses, and other health care providers on the front lines of the COVID-19 crisis have been infected…"
1265574692787798017,"RT @gareth0108: #cummnings , this is what he exported from London to Durham
this is the risk he was taking with other people’s lives 
this…"
1265574694834626563,"RT @NewsBFM: Covid-19 updates today:

-  15 new cases (6 imported)
-  42 new recoveries
-  0 deaths

Covid-19 total figures in Malaysia as…"
1265574695425978369,"While we were squabbling... 
This is a timely reminder that now is time for collectively response..."
1265574697615396864,Although APOE e4 is more common in individuals of African ancestry we were unable to study this question (whether i… https://t.co/ixqDFrsdmC
1265574699926523904,RT @elimairovich: Covid-19 will make us stronger by Zsolt Hermann https://t.co/19NKAcJDz7
1265574700308144130,"RT @TimRunsHisMouth: Oh, don't mind me... I'm just going to link this NIH study here that concluded that you really can't get COVID-19 from…"
1265574700505317376,"RT @SherriSantosMSN: Covid-19 isn't just ""you get better"" or ""you die"".  My sister is in week 8. Four weeks of high fever, extreme body ach…"
1265574699448373250,Join our FREE webinar on managing mental health during the COVID-19 outbreak. We will be hosting two public webinar… https://t.co/2bwOaspr4b
1265574701889454083,RT @BBCLBicker: South Korea has reported its highest daily number of coronavirus cases in 49 days just as more than 2 million pupils return…
1265574702677921792,RT @IrishTimesBiz: Covid-19 to drive €4bn loan losses in Irish banks https://t.co/PdAgUrzTzb via @IrishTimesBiz
1265574703256743938,I’ve been to China’s wet markets and eaten their wonderful delicacies. Demanding their closure over Covid-19 is cul… https://t.co/ugpj1PR2sZ
1265574703588147201,RT @ImtiazMadmood: New Zealand has no Covid-19 patients in hospital and only 21 active cases remain.
1265574705723060229,"RT @MasidiM: Kaamatan beauty pageant cancelled by KDCA due to Covid-19  - Dr Jeffery 

 https://t.co/AG1yK9ZKzg"
1265574706616377344,"RT @VippusaO: This new Joe Biden ad rips into Trump for his COVID-19 response https://t.co/9fA6HIicZ7 04
#VoteBlueNoMatterWho"
1265574709657206786,RT @_CanIStay_: My plans for 2020            COVID-19 https://t.co/pFnqRGfhAI
1265574711158886409,COVID-19 NOW MURDER OF A BLACK MAN. https://t.co/GOZEY7OCkq
1265574715248312323,"RT @NHSBME: Covid-19 BAME NHS and care staff more likely to die, BAME community dying disproportionately and much younger and now Black, As…"
1265574716208672768,"Biocon Biologics Gets DCGI Nod For Emergency Use Of CytoSorb To Treat Critical Covid-19 Patients
https://t.co/XtnuY4Gjd6"
1265574716200419335,Corporates face a different type of media scrutiny. The question then on whether they should promote their COVID-19… https://t.co/QphNBKswHQ
1265574716544253954,"Merck, one of Big Pharma’s biggest players, reveals its COVID-19 vaccine and therapy plans | Science | AAAS https://t.co/gdeeGlqm5q"
1265574716779245568,RT @narendramodi: Had an excellent talk with President @GotabayaR.  Sri Lanka is fighting COVID-19 effectively under his leadership. India…
1265574716724654081,@OrvilleLloyd @JustinTrudeau Trudeau not stopping international flights coming in to 🇨🇦 is the very reason COVID-19… https://t.co/Bi0U9aiG4K
1265574717630623744,RT @Chumairkamboh4: Oxygen runs out in CiCU2 in Lahore’s Mayo Hospital - no backup - more oxygen is being arranged - 2 COVID-19 patients wh…
1265574717735555072,"RT @ichakdaanaa: “The COVID ward is not a place anyone wants to be in. But while I was there, I decided to let this experience be married t…"
1265574717924220928,"Global #Coronavirus Stats as at 27-May-2020 9:25 AM: confirmed: 5,640,081, recovered: 2,320,292 and fatalities: 355… https://t.co/daEglOhN4N"
1265574718272405504,RT @079Kal: The car being locked wasn’t a issue lol
1265574714635943943,This is so exciting...can’t wait to continue the journey.
1265574715575406593,RT @MaryCarolanIT: Gardai are back outside the Four Courts for a hearing today of costs applications concerning the failed bid by Gemma O'D…
1265574720315043846,RT @TheEconomist: More people are dying from covid-19 globally than from almost anything else https://t.co/uHIMXUanaM
1265574720742834183,RT @TranHie17237095: Boris said in the latest press conference that he has never need glasses until contracting COVID-19 and therefore beli…
1265574721439109122,RT @BjpBiplab: Had teleconference with Panchayat Secretaries &amp; inquired regarding situations of COVID-19 Pandemic at their respective areas…
1265574716107972608,"Our friends at @BorderlandsSW work hard to tackle exclusion within #Bristol, running a drop-in, mentoring project &amp;… https://t.co/g3VQghOKA6"
1265574723674615811,"RT @radionz: The only remaining person in hospital with Covid-19 in New Zealand has been discharged.

There are now no people in hospital w…"
1265574726514196480,"RT @dexterlearning: How can we become a more educated society? How do we end the cycle of distrust between people &amp; the government?

We dis…"
1265574727646613508,"RT @TheNamibian: HEALTH UPDATE: Namibia has reported another positive Covid-19 case, bringing the  total cases to 22. The 63-year-old patie…"
1265574728426799104,"Total COVID-19 tests performed in Cuba: 92,629. 1,963 cases, of those 0 today; 82 deaths, of those 0 today."
1265574729609510915,RT @ayai: It’s a bit unfair that the youngsters need to master a lot of skills yet the elders at the top don’t even know how to operate a s…
1265574729504751619,“The key challenge for organisations will be to strategically adopt automation solutions to make the enterprise sma… https://t.co/1o8Ykxqibb
1265574728493907971,How has COVID-19 affected your business? There is a chance for changes to everyday business to allow brands to buil… https://t.co/Ea4WM8Ligz
1265574729873833984,RT @AnaOpp: Looking forward to this. Come and have your questions ready.
1265574730662383621,RT @ScgShow: @piersmorgan I lost my poor father to covid-19 please support us by retweeting my pinned tweet on my profile. Thanks so much…
1265574730633023489,"RT @kerpen: New York's *admitted* long-term care death toll went over 6,000 today to 6,004.

""This data does not reflect COVID-19 confirmed…"
1265574730834345984,"Coronavirus COVID-19 Statutory Sick Pay Rebate Scheme
 
https://t.co/9LZjKhVS7o

#Ireland
#jobs
#recruitment
#UK… https://t.co/1tDJMkXBLJ"
1265574731908071424,"We at Magic Words Therapy are currently getting to grips with using online therapy, some of us for the first time,… https://t.co/fOyUKsvboY"
1265574733514444803,"RT @Paratus2014: If you arrest 11 to 14 times more people for so-called ""lockdown violations"" than there are COVID-19 cases, you are probab…"
1265574734143635457,RT @BBCLBicker: South Korea has reported its highest daily number of coronavirus cases in 49 days just as more than 2 million pupils return…
