id,text
1265613706731421696,"RT @TITAN74205: @rachaiello Every member that voted for this should have to go on CERB and live off of it.

If they won't show up to work t…"
1265613707796570112,"RT @AFP: #UPDATE The French government said Wednesday that doctors can no longer treat COVID-19 patients with hydroxychloroquine, a controv…"
1265613707972935683,"$NVAX Expands Large-Scale Global Manufacturing Capacity

Acquires Praha Vaccines in  Czech Republic  
Annual operating capacity of over 1 billion doses of COVID-19 vaccine antigen"
1265613708669181952,RT @Quinnae_Moon: You are being set up to blame each other for the spread of COVID-19 to distract you from the deliberate failures of gover…
1265613709692428288,RT @SadhguruJV: Handling locust menace needs a coordinated effort from all the affected states &amp; also with neighbouring nations. This can b…
1265613709759647745,"RT @CGST_Meerut: Kind information for all taxpayers of Meerut CGST Commissionerate: Amidst the nationwide lockdown and the COVID-19 crisis,…"
1265613711944953856,@Cornwall4EU Are these voters serial abusers like their political choices and Covid-19 is just exposing that fact now?
1265613712250908673,RT @ayai: It’s a bit unfair that the youngsters need to master a lot of skills yet the elders at the top don’t even know how to operate a s…
1265613712095875078,"AP poll: Only half of Americans say they would get a COVID-19 vaccine:
https://t.co/K4r1H636vA https://t.co/Qx8T5NgeEk"
1265613713396109313,"RT @realTT2020: @BrianEgolf Be encouraged. 
You can't get COVID-19 while under house arrest and we are going to get our nation back!

#WeTh…"
1265613715488964608,RT @sarahelago: Congress must ensure funding for continuity of #EssentialServices and strengthening our healthcare system. Women should not…
1265613716017475584,RT @ShannonFreshour: I am the Democrat running against Republican Jim Jordan. Jim Jordan voted against the COVID-19 relief funding bill. He…
1265613716348981248,RT @Quinnae_Moon: You are being set up to blame each other for the spread of COVID-19 to distract you from the deliberate failures of gover…
1265613717602959360,RT @HOsantowskeMI: “Michigan Gov. Gretchen Whitmer’s office gave the ‘green light’ for a COVID-19 contact tracing ‘arrangement’ she denied…
1265613718106357760,Spain’s minute of silence for COVID-19 victims observed in Madrid | AFP https://t.co/yIo41O70Wg https://t.co/QoLb0rlyNJ
1265613719259750401,RT @morethanbuses: This whole thread is bracing. @WayeMason is making it very clear where the obstacles are in building BRT and fast ferrie…
1265613720337743872,"RT @joncoopertweets: We just passed the horrific milestone of 100,000 American deaths that resulted from Trump’s incompetent response to th…"
1265613720475983876,"RT @TodayvilleYYC: They Took Over Their Business Just Before COVID-19 – Here’s How They Survived

https://t.co/bQZIa7idRX

#todayville #tod…"
1265613720740417536,"RT @Proven_Right: Trump says we will NOT shut down America again in the fall even if Covid-19 comes back.

Do you support this?"
1265613721017241600,Systemic treatment of patients with gastrointestinal cancers during the COVID-19 outbreak: COVID-19-adapted recommendations of the National Cancer Institute of Milan https://t.co/qg5LTuET0t @FilippoPietran4 @Mom_enji
1265613721411489792,Learn how countries across the European Union (EU) have made changes to certain rules and deadlines due to the impacts of COVID-19 on workers. https://t.co/HER3NlUria via @BlueMarblePay
1265613721713459203,RT @MNUnitedAF: Remember to protect yourself &amp; community from spreading covid-19 so #MinneapolisMaskUp &amp; bring an umbrella just in case you…
1265613722023854081,The COVID-19 shutdown will cost Americans millions of years of life https://t.co/p42SkwIOz8
1265613723076616192,The COVID-19 pandemic is a lens that provides a magnified glimpse into injustices and restrictions that were already embedded in our societies. #DomesticAbuse #coronavirus #philippines https://t.co/gLyedOYuP2
1265613723160346626,"Jonathan Martin, 79, didn't display coronavirus symptoms, and returned from hospital without being tested. 

Care home staff then found out he had Covid-19 and cared for him in-house

https://t.co/YSuv4wsy6d"
1265613723130974208,"The UK’s largest coach tour operator, Shearings, has ceased trading. CEO Richard Calvert commented: “The effects of COVID-19 on our 117-year-old company and the wider travel industry have been devastating.”  https://t.co/rg6EW4a87q"
1265613723416354816,"The administrator of a veterans nursing home at the center of a recent COVID-19 case spike says being open about the outbreak is the right thing to do.

https://t.co/kt89fCD0bM"
1265613723516968962,Spain’s minute of silence for COVID-19 victims observed in Madrid | AFP https://t.co/4bctghh02t https://t.co/YXJhX5RycZ
1265613723907080192,Honk if you’re romantic! A lesbian couple didn’t let the COVID-19 pandemic ruin their wedding plans. @thetaniaortega explains how Bri Houk and Lindsey Leaverton got hitched while practicing physical distancing https://t.co/1Erp6WusuQ
1265613723504308224,"Domestic abuse or coercive control during Covid-19 - advice from @VictimSupport 
https://t.co/1hIq2TZsj9 https://t.co/9Re1zlJvn3"
1265613724074815489,"Close to two-thirds of teachers claimed they haven’t been able to conduct their jobs properly amid the disruption from the covid-19 pandemic.
https://t.co/6ui2GVoQGA"
1265613723768504322,"Mobile COVID-19 testing today will be held at the International Longshoremen’s Association, 1142 Morrison Drive, Charleston, SC 29403 from 9 a.m. to 4 p.m. Please preregister. #chsnews https://t.co/IB1Nm4uZwM"
1265613724125204481,"RT @SANSEMEA: Across Europe, governments are slowly lifting their COVID-19 related restrictions. This is opening up the opportunity for liv…"
1265613723496067073,"A recent article, published in the New England Journal of Medicine, highlights how the COVID-19 pandemic has increased food insecurity for low-income children in the United States. 
https://t.co/fjyjSqF3hh https://t.co/l1kD6vZEyy"
1265613724087451649,"Harvey Waters, a U.S. Army and WWII Veteran and resident in the Community Living Center at Wilmington Veterans Affairs Medical Center, visits with a relative over the phone. Due to the COVID-19 pandemic, visitation rules have been modified to ensure the safety of the residents. https://t.co/dW1bI71xVo"
1265613724229877761,"Share your experiences of accessing information about COVID-19 &amp; support you have received from health and care services since the beginning of the outbreak with @Healthwatchcam 

Take part to make sure health support is reaching all communities 👉 https://t.co/B9mlRRfKzZ"
1265613724347502597,"RT @niro60487270: The WHO, which has been wrong on just about everything during the Covid-19 pandemic, is now telling countries to stop usi…"
1265613724217458689,"How do you transform working cultures and structures in a post-COVID world? Dr Ben Capell shares his insight on leveraging #DiversityandInclusion as a key component of Covid-19 business strategy
https://t.co/UTDRGtzEqS #InclusionInIsolation https://t.co/lRn1J8fAlo"
1265613724074700800,"Coming up at 9, ""Our Pandemic Summer: A Statewide Special"". @CharlotteTalks Mike Collins and @WFAE political reporter @Sharrison_WFAE will discuss this summer's scheduled RNC in Charlotte, and we hear updates on how COVID-19 will impact our NC Summer.

https://t.co/MRnVeluvEP https://t.co/4q3knVaPSY"
1265613724557160450,"Mr. Raymond Mutura, will be our guest speaker on Thursday, 28th May 2020 from noon to 1.30pm for our weekly webinar titled, 'Keeping the Family together amidst the Covid-19 pandemic.' Zoom link: https://t.co/wGKRSrtxkA

#StrathmoreAlumniConversations #WeAreStrathmore https://t.co/qcTY12YZx0"
1265613724355670024,Swarms of locusts invade India's farmlands as the country struggles to cope with the rising number of Covid-19 cases. Journalist Ishan Russell reports from New Delhi https://t.co/d1SkOBETfV
1265613724728979456,"We wrap up our COVID-19 popup season: Three folks with very different takes on what the pandemic is costing us.

Get ready for the hug shortage, the new abnormal, and the $7,000 COVID test.
https://t.co/UAn3yT3tjl"
1265613724859105281,The Open Door Charity in St Albans is helping homeless people during the Covid-19 crisis. #Makeadifference https://t.co/M6nZUAicxV
1265613724540436482,Wondering what life during lockdown is like at Imperial? 🔒 So are we! Watch as some of our essential staff share a behind-the-scenes look at their work day during COVID-19 👇 https://t.co/Z5nOe2KQSQ
1265613724489887744,"🔐COVID‐19 and access to labour epidural analgesia in UK hospitals.

""...this snapshot survey provides reassurance that COVID-19 is not having a widespread adverse impact on the delivery of epidural analgesia to labouring women."" @noolslucas

🔗https://t.co/HNxUO3et9n https://t.co/sitoJJqCZx"
1265613725018488832,"The coronavirus has made life more difficult and dangerous for everyone, and it seems to be seeping into every aspect of our lives. Read our blog to learn some general tips to guide parents through child custody during the COVID-19 pandemic. https://t.co/l8AJKiuE0K"
1265613725106466818,Franklin County Clerk Jeff Hancock outlined his department's plans for voting in the primary during Tuesday's weekly COVID-19 update presented by the Frankfort/Franklin County Emergency Services. https://t.co/UWAiTZn5Oz
1265613724926107649,"NEWS | @hallyboy03 has praised the @Club_Doncaster board of directors during COVID-19 Coronavirus pandemic. #COYD

https://t.co/68LHlP7HJi https://t.co/v9oLvxKD5e"
1265613725559672834,Mower County sees spike in COVID-19 cases: 'It's not showing any slowdown yet' https://t.co/4KgyJAuGST
1265613725458788352,"Joint guidance note on the impacts of the COVID-19 Pandemic
on the #HumanRights of Migrants by @UNHumanRights
and the UN Committee on Migrant Workers @UN_CMW

https://t.co/Ae2uxC0Nkw"
1265613725798526977,COVID-19 has become one of the biggest killers of 2020 https://t.co/8B3yHCXr8H
1265613725236486144,"We're hosting #workingsafely webinars to help you ensure your workplace is COVID-19 secure.  
 
These will cover guidance for working in many settings including: 
🏢 offices  
🏭 factories 
🚐 vehicles 
🍽️ restaurants  
🛍️ shops  
 
Register here: https://t.co/IE7G4amOEO https://t.co/LWUkOOpEfh"
1265613725660135424,"‘If children meet in groups, it can put everyone at risk. ‘ medical advice from the CDC US, including the need for social distancing.  ⁦@GladysB⁩ lies to justify her #school #herdimmunity plan. 
Help Stop the Spread of COVID-19 in Children | CDC https://t.co/lUl4OC71vc"
1265613725844856834,"Join Locus Robotics,@DHL, and @BlueYonderTech TODAY at 10:30 EDT to discuss how you can drive productivity improvement through the supply chain during and post COVID-19 with robotics and cloud-based technologies."
1265613725509341184,"Read our up to date information on #COVID__19 and watch our collaborative video with the Neurological Alliance, on guidance around COVID-19 for people affected by a #neurological condition, published by the ABN https://t.co/YcvPzzAhI7 https://t.co/HLLZTAinqc"
1265613725752410112,"Proud to share, the Dream Sports family has pledged 1 day's salary towards combating the Covid-19 crisis.
We intend to support our #FrontLineHeroes with this fund.
""One step forward in our commitment to ensuring a better tomorrow""
@CMOMaharashtra @mybmc @Dream11"
1265613725655896064,"EM-It's #ParamedicServicesWeek and we're recognizing the important work paramedics do to keep the regions residents safe and healthy, especially during the COVID-19 pandemic. Thank you! https://t.co/tVoOclj0NR"
1265613726037815298,"News Around #Illinois 
*Illinois' COVID-19 hospitalizations, infection rates drop
*Judge: Illinois federal courts will look 'quite different'
*Child care facilities to reopen under phase three
https://t.co/wHGRskMGBe https://t.co/AZvwNh5dvV"
1265613726209564680,"Covid-19 infections at churches happened before health regulations were in place: Kenneth Meshoe
https://t.co/riL6OU580r"
1265613726553706497,$NVAX Annual operating capacity of over 1 billion doses of COVID-19 vaccine antigen
1265613726474014720,"Local summer camps and swim teams are asking Gov. Hogan for guidance on reopening amid the COVID-19 pandemic. The businesses are hoping to be deemed essential so they can open immediately, but if not, they want to be given a timeline for reopening. https://t.co/uWV1u41YXB"
1265613726012420097,"Alpine Space projects help handling Covid-19 effects

The BE-READI ALPS project offers solutions to support SMEs in launching ""second life"" projects by accompaning them to check the feasibility of their projects, establish new partnerships

https://t.co/rKnWPWU9Y3 https://t.co/jXX9AjAGdU"
1265613726670966784,I feel like I just took two steps back and this time it isn’t my fault but I feel so goddamn useless having my dad give me money again I feel like a fucking burden I need to work so I feel good about myself and do things on my own fuck COVID-19 and fuck everyone who keeps going
1265613726901612545,Effective internal comms during COVID-19 could be the difference between success or failure via @prweek https://t.co/T06GBCEiB2
1265613726998282241,Dr. Leah Houston Joins the Coruzant Podcast for a COVID-19 Update https://t.co/GYKAisessd #COVID19 #CoronaVirus #Tech #FDA #NewTest #Physician #pandemic
1265613727035912192,"The number of COVID-19 infections at the Bureau of Corrections rose to 194, and 161 of these are convicts in the bureau’s overcrowded facilities, the Department of Justice reported on Wednesday.
https://t.co/BqC0O7vvjl"
1265613727153283072,84 COVID-19 cases now linked to outbreak at Vancouver fruit plant https://t.co/yIwlzsZ23i via @KGWNews
1265613727308697601,"The same sheriff who was a keynote speaker at a rally against the governor’s stay-at-home COVID-19 order is, himself, working from home over fear of the virus. https://t.co/O3ESOgWnNP"
1265613727300087808,"""Brazil now is living a very difficult moment,"" says Sebastião Salgado, who warns @jairbolsonaro is causing ""an amazing destabilization"" &amp; ""genocide"" of Indigenous people.= @democracynow
https://t.co/PAk31ZELf9 Brazil is global epicenter of the coronavirus
https://t.co/mxnCj5M8pJ"
1265613723558989826,"RT @karmascuzzin: @kenolin1 The first picture is a protest because of the murder of George Floyd.
The 2nd picture is a protest because of a…"
1265613727686066179,Never before in peacetime has the fear factor become so central and explicit in British politics (and elsewhere) than during the COVID-19 crisis  https://t.co/yMmitqOQmk
1265613727530876928,"After being shuttered about 10 weeks, gyms in Ohio and Stark County reopened Tuesday, the first day permitted under the state’s COVID-19 policy. But the workout experience has not returned to normal. https://t.co/gkHRrKZDzK"
1265613727371538433,"As homeless shelters work to prevent the spread of COVID-19 and help their clients, some people are opting for a different route.
https://t.co/YoEBuiG6X0"
1265613727749083136,Living through a pandemic is incredibly challenging. This week’s blog highlights some ways to escape the stress that COVID-19 has caused and how to make the most of your time during this pandemic. #stressrelief #mentalhealth https://t.co/Xx2u1L6piB
1265613727400890369,Home is where the Hamptons Heart Ball is! The American Heart Association’s annual gala has gone virtual in light of COVID-19 and we hope you’ll join us from the comfort of home!  Register today! https://t.co/CIBcqSFU9G #HamptonsHeartBall https://t.co/qz08KoR9n6
1265613728159895553,"Jonathan Martin, 79, didn't display coronavirus symptoms, and returned from hospital without being tested. 

Care home staff then found out he had Covid-19 and cared for him in-house

https://t.co/9iqA7pW1SN"
1265613727677718530,Manufacturing stocks can get hurt by unexpected factors such as the COVID-19 pandemic. #DividendStocks #DividendPayments https://t.co/S212WJ8YuZ https://t.co/PWuZBshIKD
1265613728130662400,New COVID-19 Data at 2020-05-27 08:00:00 am EDT #Coronavirus #COVID19 https://t.co/KE7Z32jVF8
1265613728340467712,Poll: Half of Americans would get a COVID-19 vaccine https://t.co/tT1zN7HZx1 #10TV https://t.co/vTmkQNsuZi
1265613728084443138,"Derbyshire campaigners are calling for a mental health helpline set up during the pandemic to be made permanent after Covid-19 is 'history' 

https://t.co/gedZOwKZ8k https://t.co/ScVs0fZo3A"
1265613728092835841,"Checkout how affiliate marketing is doing in the COVID-19 pandemic:
https://t.co/BHrx5LaoJs

Checkout our app:
https://t.co/p1WoyXF2Bz

Install the app now:
https://t.co/b8saIo8SWO

#marketing #advertising #affiliate #industry #benefits #grow #covid19 https://t.co/Vutfp3Lm5d"
1265613729053454345,State health experts report recovery from COVID-19 can take a few days to several months. The process depends on how sick the patient gets. https://t.co/eQoTmM4IbM
1265613729741312001,"RT @Ketan_ingle_20: It look like RGPV in mood to increase the number of covid-19 patients and decrease in number of student .
#GeneralPromo…"
1265613729091248134,"See our latest reports on the impact of the #coronavirus on our #COVID-19 page, including:
▪️Coronavirus death toll is heavily concentrated in Democratic congressional districts
▪️Americans are critical, distrustful of China’s handling of COVID-19
https://t.co/Aka4kjVRbJ https://t.co/nYrKXOGyYx"
1265613730097889285,Spain’s minute of silence for COVID-19 victims observed in Madrid | AFP https://t.co/kEYOcGIGjr https://t.co/IrQqQXdHOd
1265613730320187392,"RT @expressionessd1: Good on France, meanwhile the UK has put out a 35 bid to  tender contract on hydroxychloroquine!

France Bans Use of h…"
1265613730567598081,RT @gina_scooter: Rather than framing this as the hairstylist individual actions exposing 140 people maybe point out the state re opening l…
1265613730722668545,RT @TOIAlerts: Live update: France stops treating COVID-19 patients with hydroxychloroquine https://t.co/3ihqK7xeyz
1265613730965946368,RT @Gistmania: You Claimed It Was Mere Malaria- Abuja Man Mourns Girlfriend Who Died of COVID-19 https://t.co/LzFx7YRQZ6 https://t.co/fdJsA…
1265613731347734528,"RT @ACTBrigitte: If you can't trust your state to correctly count Covid-19 deaths, HOW can you trust them to correctly count mail-in votes?"
1265613731268038657,How to use threat intelligence data to manage security in the age of COVID-19  #Businesssecuritysystems #Videocontentanalysis #DataSecurity #OilSecurity #GasSecurity https://t.co/9YfacPAfcD
1265613731523964928,"If you're experiencing severe COVID-19 #burnout, seek counsel from your community when you need it so you can return to a proper #WorkLifeBalance. It's been incredible seeing the @ToneNetworks community rally around those who need help!
https://t.co/OD8oilxCfN"
1265613732350222336,"RT @mattbutlerpsych: Ocular Dectection of SARS-CoV-2 in 114 Cases of COVID-19 Pneumonia in Wuhan, China: An Observational Study

https://t.…"
1265613732476059648,RT @KatyGilroyBlog: dystopian but hardly surprising. one of the biggest covid-19 death tolls worldwide but the chancellor of the exchequer…
1265613731838537729,"""With COVID-19 hitting this Amazon region hard and Brazil emerging as an epicenter of the pandemic, UNHCR is worried that many may struggle without adequate health and sanitation conditions."" Agreed, @Refugees. We must set these communities up for success. https://t.co/U2LDSl4eIw"
1265613727824560129,"In addition to the infection of the blood vessels and legions of tiny clots, researchers discovered a third phenomenon happening in the blood vessels of patients with COVID-19 that showed how severe their illnesses were. What to know: https://t.co/9HYUzr03lp https://t.co/FVnYMRmGUS"
1265613732899667969,"RT @AngryUKStaffer: Poorer parts of England, many of them Covid-19 hotspots, have lost out on more than £100m of emergency cash, after mini…"
1265613733231026183,"#NowPlaying COVID-19 PSA
HAND Radio 24/7 Station click link below to listen live
https://t.co/HMA4YxRQ4t"
1265613733868400640,"RT @TeamNews24: Makhura has announced that Sibanye Stillwater has had 7 Covid-19 cases at various operations, including West Rand and some…"
1265613734124412928,RT @HOsantowskeMI: “Michigan Gov. Gretchen Whitmer’s office gave the ‘green light’ for a COVID-19 contact tracing ‘arrangement’ she denied…
1265613734195625989,RT @TranHie17237095: Boris said in the latest press conference that he has never need glasses until contracting COVID-19 and therefore beli…
1265613734782709761,"The last few months have been a surreal and unexpected exercise in stress testing at an unimaginable scale. For many companies, COVID-19 exposed pre-existing weaknesses in their enterprise systems. https://t.co/0CiQMqaAdi"
1265613735416205312,Bareburger is Partnering With The LIC Covid-19 Response Group to Bring Pre-Packed Meals to Kids in the Community https://t.co/z3xD7jNMF1
1265613736393482241,"RT @ShaunLintern: A spokesperson for Moorfields Eye Hospital said:

“There is very little evidence to suggest that #Covid19 can affect eyes…"
1265613736624054273,"Facebook-BCG report explains brands how COVID-19 has changed consumer behaviour -https://t.co/UZtNQgy0o3
@Facebook  @BCG https://t.co/hHqEab0De2"
1265613737039294464,"USA COVID-19 stats as of 08:00 AM on May 27, 2020

🦠 Cases 🦠: 1,725,808 (+0.0)
☠️ Deaths ☠️: 100,625 (+0.0)
Updated  since 07:30 AM on May 27, 2020"
1265613737299501056,Is Zero Trust the Best Answer to the COVID-19 Lockdown? https://t.co/5C8gR5sMa2
1265613737882529792,RT @kylie_oneil75: UPDATE: Study Finds Just 1.8% of US Population is in Nursing Homes But Tallied Over 42% of All US COVID-19 Deaths -- or…
